Participants,Trial,Grammar,Block,Response,RT,Accuracy
1,63,1,5,x,35,1
1,64,0,5,n,48,1
1,65,1,5,x,60,1
1,66,1,5,x,293,1
1,67,0,5,n,18,1
1,68,1,5,x,36,1
1,69,1,5,x,409,1
1,70,0,5,n,396,1
1,71,1,5,x,99,1
1,72,0,5,x,113,0
1,73,1,5,x,120,1
1,74,1,5,x,67,1
1,75,0,5,n,48,1
1,76,1,5,x,147,1
1,77,0,5,x,171,0
1,78,1,5,x,87,1
1,79,1,5,x,143,1
1,80,0,5,n,58,1
1,81,1,5,x,142,1
1,82,1,5,x,312,1
1,83,0,5,n,64,1
1,84,1,5,x,35,1
1,85,0,5,x,201,0
1,86,1,5,x,82,1
1,87,1,5,x,250,1
1,88,0,5,n,42,1
1,89,1,5,x,91,1
1,90,1,5,x,358,1
1,91,0,5,n,103,1
1,92,1,5,x,74,1
1,93,0,5,n,115,1
1,94,1,5,x,84,1
1,95,1,5,x,334,1
1,96,0,5,n,105,1
1,97,1,5,x,236,1
1,98,0,5,n,338,1
1,99,1,5,x,138,1
1,100,1,5,x,330,1
1,101,0,5,n,123,1
1,102,1,5,x,259,1
1,103,1,5,x,240,1
1,104,0,5,n,57,1
1,105,1,5,x,153,1
1,106,0,5,n,379,1
1,107,1,5,x,424,1
1,108,1,5,x,295,1
1,109,0,5,n,86,1
1,110,1,5,x,50,1
1,111,0,5,n,314,1
1,112,1,5,x,117,1
1,113,1,5,x,279,1
1,114,0,5,n,96,1
1,115,1,5,x,75,1
1,116,1,5,n,95,0
1,117,0,5,n,89,1
1,118,1,5,x,40,1
1,119,0,5,n,317,1
1,120,1,5,x,76,1
1,121,1,5,x,75,1
1,122,0,5,n,102,1
1,123,1,5,x,141,1
1,124,1,5,x,351,1
1,125,0,5,n,84,1
1,126,1,5,x,54,1
1,127,0,5,n,88,1
1,128,1,5,x,24,1
1,129,1,5,x,133,1
1,130,0,5,n,97,1
1,131,1,5,x,108,1
1,132,0,5,x,133,0
1,133,1,5,x,110,1
1,134,1,5,x,166,1
1,135,0,5,n,295,1
1,136,1,5,x,178,1
1,137,1,5,x,239,1
1,138,0,5,n,126,1
1,139,1,5,x,145,1
1,140,0,5,n,277,1
1,141,1,5,x,136,1
1,142,1,5,x,322,1
1,143,0,5,n,313,1
1,144,1,5,x,263,1
1,145,0,5,n,374,1
1,146,1,5,x,175,1
1,147,1,5,x,313,1
1,148,0,5,n,247,1
1,149,1,5,x,292,1
1,150,1,5,x,415,1
1,151,0,5,n,318,1
1,152,1,5,x,147,1
1,153,0,5,n,338,1
1,154,1,5,x,273,1
1,155,1,5,x,316,1
1,156,0,5,n,291,1
1,157,1,5,x,342,1
1,158,1,5,x,327,1
1,159,0,5,n,103,1
1,160,1,5,x,116,1
1,161,0,5,n,171,1
1,162,1,5,x,240,1
1,163,1,5,x,245,1
1,164,0,5,n,123,1
1,165,1,5,x,130,1
1,166,0,5,n,131,1
1,167,1,5,x,143,1
1,168,1,5,x,185,1
1,169,0,5,n,79,1
1,170,1,5,x,85,1
1,171,1,5,x,170,1
1,172,0,5,n,85,1
1,173,1,5,x,109,1
1,174,0,5,n,128,1
1,175,1,5,x,74,1
1,176,1,5,n,138,0
1,177,0,5,x,216,0
1,178,1,5,x,265,1
1,179,1,5,x,182,1
1,180,0,5,n,145,1
1,181,1,5,x,128,1
1,182,0,5,n,274,1
1,183,1,5,x,126,1
1,184,1,5,n,126,0
1,185,0,5,x,232,0
1,186,1,5,x,168,1
1,187,0,5,n,470,1
1,188,1,5,x,163,1
1,189,1,5,x,316,1
1,190,0,5,n,257,1
1,191,1,5,x,161,1
1,192,1,5,x,296,1
1,193,0,5,n,110,1
1,194,1,5,x,124,1
1,195,0,5,n,378,1
1,196,1,5,x,156,1
1,197,1,5,x,333,1
1,198,0,5,n,104,1
1,199,1,5,x,201,1
1,200,0,5,n,89,1
1,201,1,5,x,134,1
1,202,1,5,x,159,1
1,203,0,5,n,112,1
1,204,1,5,x,178,1
1,205,1,5,n,157,0
1,206,0,5,n,264,1
1,207,1,5,x,111,1
1,208,0,5,n,338,1
1,209,1,5,x,98,1
1,210,1,5,x,289,1
1,211,0,5,n,142,1
1,212,1,5,x,156,1
1,213,1,5,x,292,1
1,214,0,5,n,96,1
1,215,1,5,x,116,1
1,216,0,5,n,404,1
1,217,1,5,x,92,1
1,218,1,5,x,333,1
1,219,0,5,n,105,1
1,220,1,5,x,139,1
1,221,0,5,n,381,1
1,222,1,5,x,193,1
1,223,1,5,x,293,1
1,224,0,5,n,367,1
1,225,1,5,x,372,1
1,226,1,5,x,249,1
1,227,0,5,n,168,1
1,228,1,5,x,340,1
1,229,0,5,n,329,1
1,230,1,5,x,107,1
1,231,1,5,x,290,1
1,232,0,5,n,199,1
1,233,1,5,x,249,1
2,1,0,1,n,476,1
2,2,1,1,x,401,1
2,3,1,1,x,405,1
2,4,0,1,n,426,1
2,5,1,1,x,441,1
2,6,1,1,x,377,1
2,7,0,1,n,426,1
2,8,1,1,x,405,1
2,9,0,1,n,431,1
2,10,1,1,x,431,1
2,11,1,1,x,358,1
2,12,0,1,n,378,1
2,13,1,1,x,409,1
2,14,1,1,x,359,1
2,15,0,1,n,487,1
2,16,1,1,x,432,1
2,17,0,1,n,386,1
2,18,1,1,x,520,1
2,19,1,1,x,369,1
2,20,0,1,n,508,1
2,21,1,1,x,432,1
2,22,0,1,n,388,1
2,23,1,1,x,457,1
2,24,1,1,x,419,1
2,25,0,1,n,387,1
2,26,1,1,x,383,1
2,27,1,1,x,356,1
2,28,0,1,n,410,1
2,29,1,1,x,369,1
2,30,0,1,n,339,1
2,31,1,1,x,378,1
2,32,1,1,x,417,1
2,33,0,1,n,333,1
2,34,1,1,x,338,1
2,35,1,1,x,542,1
2,36,0,1,n,386,1
2,37,1,1,x,363,1
2,38,0,1,n,356,1
2,39,1,1,x,433,1
2,40,1,1,x,406,1
2,41,0,1,n,375,1
2,42,1,1,x,358,1
2,43,0,1,n,411,1
2,44,1,1,x,338,1
2,45,1,1,x,381,1
2,46,0,1,n,388,1
2,47,1,1,x,386,1
2,48,1,1,x,322,1
2,49,0,1,n,361,1
2,50,1,1,x,360,1
2,51,0,1,n,440,1
2,52,1,1,x,339,1
2,53,1,1,x,374,1
2,54,0,1,n,401,1
2,55,1,1,x,430,1
2,56,0,1,n,532,1
2,57,1,1,x,446,1
2,58,1,1,x,349,1
2,59,0,1,n,354,1
2,60,1,1,x,319,1
2,61,1,1,x,333,1
2,62,0,1,n,352,1
2,63,1,1,x,335,1
2,64,0,1,n,361,1
2,65,1,1,x,445,1
2,66,1,1,x,289,1
2,67,0,1,n,370,1
2,68,1,1,x,487,1
2,69,1,1,x,293,1
2,70,0,1,n,320,1
2,71,1,1,x,315,1
2,72,0,1,n,381,1
2,73,1,1,x,327,1
2,74,1,1,x,370,1
2,75,0,1,n,370,1
2,76,1,1,x,424,1
2,77,0,1,n,402,1
2,78,1,1,x,344,1
2,79,1,1,x,342,1
2,80,0,1,n,304,1
2,81,1,1,x,352,1
2,82,1,1,x,356,1
2,83,0,1,n,300,1
2,84,1,1,x,335,1
2,85,0,1,n,392,1
2,86,1,1,x,304,1
2,87,1,1,x,275,1
2,88,0,1,n,411,1
2,89,1,1,x,315,1
2,90,1,1,x,312,1
2,91,0,1,n,317,1
2,92,1,1,x,334,1
2,93,0,1,n,266,1
2,94,1,1,x,285,1
2,95,1,1,x,243,1
2,96,0,1,n,290,1
2,97,1,1,x,273,1
2,98,0,1,n,241,1
2,99,1,1,x,273,1
2,100,1,1,x,225,1
2,101,0,1,n,208,1
2,102,1,1,x,258,1
2,103,1,1,x,455,1
2,104,0,1,n,316,1
2,105,1,1,x,430,1
2,106,0,1,n,328,1
2,107,1,1,x,237,1
2,108,1,1,x,261,1
2,109,0,1,n,216,1
2,110,1,1,x,248,1
2,111,0,1,n,377,1
2,112,1,1,x,243,1
2,113,1,1,x,278,1
2,114,0,1,n,218,1
2,115,1,1,x,264,1
2,116,1,1,x,327,1
2,117,0,1,n,224,1
2,118,1,1,x,246,1
2,119,0,1,n,293,1
2,120,1,1,x,256,1
2,121,1,1,x,259,1
2,122,0,1,n,238,1
2,123,1,1,x,272,1
2,124,1,1,x,269,1
2,125,0,1,n,245,1
2,126,1,1,x,250,1
2,127,0,1,x,269,0
2,128,1,1,x,486,1
2,129,1,1,n,309,0
2,130,0,1,x,388,0
2,131,1,1,x,351,1
2,132,0,1,n,340,1
2,133,1,1,x,319,1
2,134,1,1,x,363,1
2,135,0,1,n,393,1
2,136,1,1,x,276,1
2,137,1,1,x,261,1
2,138,0,1,n,266,1
2,139,1,1,x,287,1
2,140,0,1,n,424,1
2,141,1,1,x,291,1
2,142,1,1,x,347,1
2,143,0,1,n,223,1
2,144,1,1,x,261,1
2,145,0,1,n,365,1
2,146,1,1,x,393,1
2,147,1,1,x,429,1
2,148,0,1,n,374,1
2,149,1,1,x,335,1
2,150,1,1,x,316,1
2,151,0,1,n,315,1
2,152,1,1,x,275,1
2,153,0,1,n,502,1
2,154,1,1,x,296,1
2,155,1,1,x,364,1
2,156,0,1,n,266,1
2,157,1,1,x,304,1
2,158,1,1,x,346,1
2,159,0,1,n,271,1
2,160,1,1,x,267,1
2,161,0,1,n,389,1
2,162,1,1,x,282,1
2,163,1,1,x,306,1
2,164,0,1,n,167,1
2,165,1,1,x,268,1
2,166,0,1,n,368,1
2,167,1,1,x,262,1
2,168,1,1,x,268,1
2,169,0,1,n,301,1
2,170,1,1,x,261,1
2,171,1,1,x,333,1
2,172,0,1,n,180,1
2,173,1,1,x,165,1
2,174,0,1,x,355,0
2,175,1,1,x,309,1
2,176,1,1,x,330,1
2,177,0,1,n,247,1
2,178,1,1,x,308,1
2,179,1,1,x,349,1
2,180,0,1,n,288,1
2,181,1,1,x,245,1
2,182,0,1,n,396,1
2,183,1,1,x,277,1
2,184,1,1,x,350,1
2,185,0,1,n,216,1
2,186,1,1,x,292,1
2,187,0,1,n,324,1
2,188,1,1,x,284,1
2,189,1,1,x,255,1
2,190,0,1,n,168,1
2,191,1,1,x,301,1
2,192,1,1,x,338,1
2,193,0,1,n,172,1
2,194,1,1,x,316,1
2,195,0,1,n,370,1
2,196,1,1,x,107,1
2,197,1,1,x,397,1
2,198,0,1,n,230,1
2,199,1,1,x,291,1
2,200,0,1,n,402,1
2,201,1,1,x,468,1
2,202,1,1,x,338,1
2,203,0,1,n,286,1
2,204,1,1,x,298,1
2,205,1,1,x,355,1
2,206,0,1,n,260,1
2,207,1,1,x,370,1
2,208,0,1,n,356,1
2,209,1,1,x,424,1
2,210,1,1,x,410,1
2,211,0,1,n,392,1
2,212,1,1,x,268,1
2,213,1,1,x,330,1
2,214,0,1,n,236,1
2,215,1,1,x,266,1
2,216,0,1,n,301,1
2,217,1,1,x,151,1
2,218,1,1,x,305,1
2,219,0,1,n,257,1
2,220,1,1,x,292,1
2,221,0,1,n,348,1
2,222,1,1,x,251,1
2,223,1,1,x,584,1
2,224,0,1,n,254,1
2,225,1,1,x,271,1
2,226,1,1,x,436,1
2,227,0,1,n,282,1
2,228,1,1,x,245,1
2,229,0,1,n,482,1
2,230,1,1,x,276,1
2,231,1,1,x,384,1
2,232,0,1,n,216,1
2,233,1,1,x,197,1
2,1,0,2,timeout,1203,timeout
2,2,1,2,x,462,1
2,3,1,2,x,358,1
2,4,0,2,n,388,1
2,5,1,2,x,486,1
2,6,1,2,x,420,1
2,7,0,2,n,280,1
2,8,1,2,x,312,1
2,9,0,2,n,349,1
2,10,1,2,x,277,1
2,11,1,2,x,313,1
2,12,0,2,n,379,1
2,13,1,2,x,293,1
2,14,1,2,x,238,1
2,15,0,2,n,169,1
2,16,1,2,x,246,1
2,17,0,2,n,261,1
2,18,1,2,x,264,1
2,19,1,2,x,283,1
2,20,0,2,n,128,1
2,21,1,2,x,179,1
2,22,0,2,n,332,1
2,23,1,2,x,321,1
2,24,1,2,x,291,1
2,25,0,2,n,231,1
2,26,1,2,x,320,1
2,27,1,2,x,389,1
2,28,0,2,n,287,1
2,29,1,2,x,293,1
2,30,0,2,n,401,1
2,31,1,2,x,270,1
2,32,1,2,x,564,1
2,33,0,2,n,313,1
2,34,1,2,x,321,1
2,35,1,2,x,297,1
2,36,0,2,n,236,1
2,37,1,2,x,294,1
2,38,0,2,n,335,1
2,39,1,2,x,306,1
2,40,1,2,x,341,1
2,41,0,2,n,242,1
2,42,1,2,x,307,1
2,43,0,2,n,360,1
2,44,1,2,x,253,1
2,45,1,2,x,447,1
2,46,0,2,n,269,1
2,47,1,2,x,260,1
2,48,1,2,x,383,1
2,49,0,2,n,77,1
2,50,1,2,x,275,1
2,51,0,2,n,375,1
2,52,1,2,x,112,1
2,53,1,2,x,311,1
2,54,0,2,n,227,1
2,55,1,2,x,567,1
2,56,0,2,n,342,1
2,57,1,2,x,185,1
2,58,1,2,x,357,1
2,59,0,2,n,228,1
2,60,1,2,x,314,1
2,61,1,2,x,336,1
2,62,0,2,n,58,1
2,63,1,2,x,367,1
2,64,0,2,n,369,1
2,65,1,2,x,272,1
2,66,1,2,x,294,1
2,67,0,2,n,492,1
2,68,1,2,x,454,1
2,69,1,2,x,353,1
2,70,0,2,n,95,1
2,71,1,2,x,383,1
2,72,0,2,n,417,1
2,73,1,2,x,256,1
2,74,1,2,x,323,1
2,75,0,2,n,348,1
2,76,1,2,x,226,1
2,77,0,2,n,393,1
2,78,1,2,x,138,1
2,79,1,2,x,390,1
2,80,0,2,n,174,1
2,81,1,2,x,296,1
2,82,1,2,x,404,1
2,83,0,2,n,205,1
2,84,1,2,x,273,1
2,85,0,2,x,224,0
2,86,1,2,x,373,1
2,87,1,2,x,386,1
2,88,0,2,n,199,1
2,89,1,2,x,151,1
2,90,1,2,x,328,1
2,91,0,2,n,211,1
2,92,1,2,x,268,1
2,93,0,2,n,345,1
2,94,1,2,x,75,1
2,95,1,2,x,275,1
2,96,0,2,n,146,1
2,97,1,2,x,269,1
2,98,0,2,n,378,1
2,99,1,2,x,347,1
2,100,1,2,x,327,1
2,101,0,2,n,273,1
2,102,1,2,x,347,1
2,103,1,2,x,369,1
2,104,0,2,n,28,1
2,105,1,2,x,316,1
2,106,0,2,n,413,1
2,107,1,2,x,352,1
2,108,1,2,x,412,1
2,109,0,2,n,215,1
2,110,1,2,x,310,1
2,111,0,2,n,270,1
2,112,1,2,x,269,1
2,113,1,2,x,265,1
2,114,0,2,n,234,1
2,115,1,2,x,369,1
2,116,1,2,x,397,1
2,117,0,2,n,255,1
2,118,1,2,x,271,1
2,119,0,2,n,342,1
2,120,1,2,x,243,1
2,121,1,2,x,350,1
2,122,0,2,n,48,1
2,123,1,2,x,251,1
2,124,1,2,x,280,1
2,125,0,2,n,439,1
2,126,1,2,x,301,1
2,127,0,2,n,314,1
2,128,1,2,x,269,1
2,129,1,2,x,140,1
2,130,0,2,n,87,1
2,131,1,2,x,384,1
2,132,0,2,n,261,1
2,133,1,2,x,261,1
2,134,1,2,x,294,1
2,135,0,2,n,69,1
2,136,1,2,x,261,1
2,137,1,2,x,254,1
2,138,0,2,n,170,1
2,139,1,2,x,244,1
2,140,0,2,n,393,1
2,141,1,2,x,280,1
2,142,1,2,x,243,1
2,143,0,2,n,105,1
2,144,1,2,x,293,1
2,145,0,2,n,330,1
2,146,1,2,x,217,1
2,147,1,2,x,101,1
2,148,0,2,n,99,1
2,149,1,2,x,300,1
2,150,1,2,x,289,1
2,151,0,2,n,48,1
2,152,1,2,x,299,1
2,153,0,2,n,284,1
2,154,1,2,x,256,1
2,155,1,2,x,357,1
2,156,0,2,n,136,1
2,157,1,2,x,239,1
2,158,1,2,x,255,1
2,159,0,2,n,59,1
2,160,1,2,x,301,1
2,161,0,2,n,228,1
2,162,1,2,x,168,1
2,163,1,2,x,253,1
2,164,0,2,n,99,1
2,165,1,2,x,264,1
2,166,0,2,n,364,1
2,167,1,2,x,232,1
2,168,1,2,x,285,1
2,169,0,2,n,100,1
2,170,1,2,x,296,1
2,171,1,2,x,356,1
2,172,0,2,n,125,1
2,173,1,2,x,284,1
2,174,0,2,n,345,1
2,175,1,2,x,73,1
2,176,1,2,x,144,1
2,177,0,2,n,379,1
2,178,1,2,x,265,1
2,179,1,2,x,325,1
2,180,0,2,n,103,1
2,181,1,2,x,175,1
2,182,0,2,n,389,1
2,183,1,2,x,178,1
2,184,1,2,x,168,1
2,185,0,2,n,114,1
2,186,1,2,x,341,1
2,187,0,2,n,243,1
2,188,1,2,x,117,1
2,189,1,2,x,279,1
2,190,0,2,n,18,1
2,191,1,2,x,159,1
2,192,1,2,n,247,0
2,193,0,2,x,288,0
2,194,1,2,x,336,1
2,195,0,2,x,269,0
2,196,1,2,x,365,1
2,197,1,2,x,157,1
2,198,0,2,n,192,1
2,199,1,2,x,337,1
2,200,0,2,n,352,1
2,201,1,2,x,257,1
2,202,1,2,x,110,1
2,203,0,2,n,145,1
2,204,1,2,x,269,1
2,205,1,2,x,343,1
2,206,0,2,n,265,1
2,207,1,2,x,238,1
2,208,0,2,n,342,1
2,209,1,2,x,295,1
2,210,1,2,x,223,1
2,211,0,2,n,8,1
2,212,1,2,x,342,1
2,213,1,2,x,360,1
2,214,0,2,n,45,1
2,215,1,2,x,276,1
2,216,0,2,n,395,1
2,217,1,2,x,217,1
2,218,1,2,x,193,1
2,219,0,2,n,124,1
2,220,1,2,x,286,1
2,221,0,2,n,376,1
2,222,1,2,x,251,1
2,223,1,2,x,258,1
2,224,0,2,n,234,1
2,225,1,2,x,294,1
2,226,1,2,x,308,1
2,227,0,2,n,62,1
2,228,1,2,x,318,1
2,229,0,2,n,369,1
2,230,1,2,x,95,1
2,231,1,2,x,219,1
2,232,0,2,n,50,1
2,233,1,2,x,325,1
2,1,0,3,n,944,1
2,2,1,3,x,271,1
2,3,1,3,x,408,1
2,4,0,3,n,164,1
2,5,1,3,x,340,1
2,6,1,3,x,160,1
2,7,0,3,n,256,1
2,8,1,3,x,74,1
2,9,0,3,n,364,1
2,10,1,3,x,128,1
2,11,1,3,x,252,1
2,12,0,3,n,37,1
2,13,1,3,x,173,1
2,14,1,3,n,228,0
2,15,0,3,x,218,0
2,16,1,3,x,268,1
2,17,0,3,n,466,1
2,18,1,3,x,357,1
2,19,1,3,x,315,1
2,20,0,3,n,264,1
2,21,1,3,x,310,1
2,22,0,3,n,373,1
2,23,1,3,x,228,1
2,24,1,3,x,98,1
2,25,0,3,n,90,1
2,26,1,3,x,275,1
2,27,1,3,x,377,1
2,28,0,3,n,37,1
2,29,1,3,x,293,1
2,30,0,3,n,394,1
2,31,1,3,x,280,1
2,32,1,3,x,246,1
2,33,0,3,n,257,1
2,34,1,3,x,304,1
2,35,1,3,x,296,1
2,36,0,3,n,263,1
2,37,1,3,x,224,1
2,38,0,3,x,329,0
2,39,1,3,x,350,1
2,40,1,3,x,247,1
2,41,0,3,n,75,1
2,42,1,3,x,281,1
2,43,0,3,n,338,1
2,44,1,3,x,259,1
2,45,1,3,x,146,1
2,46,0,3,n,103,1
2,47,1,3,x,285,1
2,48,1,3,x,388,1
2,49,0,3,n,10,1
2,50,1,3,x,362,1
2,51,0,3,n,383,1
2,52,1,3,x,228,1
2,53,1,3,x,133,1
2,54,0,3,n,359,1
2,55,1,3,x,356,1
2,56,0,3,n,337,1
2,57,1,3,x,100,1
2,58,1,3,x,309,1
2,59,0,3,n,4,1
2,60,1,3,x,300,1
2,61,1,3,x,351,1
2,62,0,3,n,316,1
2,63,1,3,x,221,1
2,64,0,3,n,394,1
2,65,1,3,x,344,1
2,66,1,3,x,290,1
2,67,0,3,n,30,1
2,68,1,3,x,294,1
2,69,1,3,x,376,1
2,70,0,3,n,97,1
2,71,1,3,x,411,1
2,72,0,3,x,226,0
2,73,1,3,x,458,1
2,74,1,3,x,423,1
2,75,0,3,n,311,1
2,76,1,3,x,162,1
2,77,0,3,n,401,1
2,78,1,3,x,173,1
2,79,1,3,x,353,1
2,80,0,3,n,64,1
2,81,1,3,x,265,1
2,82,1,3,x,421,1
2,83,0,3,n,143,1
2,84,1,3,x,281,1
2,85,0,3,n,378,1
2,86,1,3,x,264,1
2,87,1,3,x,291,1
2,88,0,3,n,76,1
2,89,1,3,x,424,1
2,90,1,3,x,284,1
2,91,0,3,n,79,1
2,92,1,3,x,300,1
2,93,0,3,n,271,1
2,94,1,3,x,199,1
2,95,1,3,x,315,1
2,96,0,3,n,494,1
2,97,1,3,x,437,1
2,98,0,3,n,422,1
2,99,1,3,x,67,1
2,100,1,3,x,333,1
2,101,0,3,n,96,1
2,102,1,3,x,251,1
2,103,1,3,x,303,1
2,104,0,3,n,129,1
2,105,1,3,x,395,1
2,106,0,3,n,286,1
2,107,1,3,x,143,1
2,108,1,3,x,287,1
2,109,0,3,n,77,1
2,110,1,3,x,211,1
2,111,0,3,n,283,1
2,112,1,3,x,138,1
2,113,1,3,x,298,1
2,114,0,3,n,68,1
2,115,1,3,x,142,1
2,116,1,3,n,275,0
2,117,0,3,n,499,1
2,118,1,3,x,205,1
2,119,0,3,x,240,0
2,120,1,3,x,317,1
2,121,1,3,x,466,1
2,122,0,3,n,47,1
2,123,1,3,x,219,1
2,124,1,3,x,301,1
2,125,0,3,n,247,1
2,126,1,3,x,253,1
2,127,0,3,x,240,0
2,128,1,3,x,300,1
2,129,1,3,n,292,0
2,130,0,3,x,329,0
2,131,1,3,x,500,1
2,132,0,3,n,426,1
2,133,1,3,x,212,1
2,134,1,3,x,279,1
2,135,0,3,n,269,1
2,136,1,3,x,144,1
2,137,1,3,x,317,1
2,138,0,3,n,124,1
2,139,1,3,x,250,1
2,140,0,3,n,276,1
2,141,1,3,x,231,1
2,142,1,3,x,295,1
2,143,0,3,n,274,1
2,144,1,3,x,269,1
2,145,0,3,n,268,1
2,146,1,3,x,90,1
2,147,1,3,x,208,1
2,148,0,3,n,182,1
2,149,1,3,x,158,1
2,150,1,3,x,434,1
2,151,0,3,n,22,1
2,152,1,3,x,151,1
2,153,0,3,n,327,1
2,154,1,3,x,37,1
2,155,1,3,x,303,1
2,156,0,3,n,97,1
2,157,1,3,x,345,1
2,158,1,3,x,378,1
2,159,0,3,n,255,1
2,160,1,3,x,167,1
2,161,0,3,x,273,0
2,162,1,3,x,339,1
2,163,1,3,x,267,1
2,164,0,3,n,43,1
2,165,1,3,x,174,1
2,166,0,3,n,428,1
2,167,1,3,x,229,1
2,168,1,3,x,157,1
2,169,0,3,n,203,1
2,170,1,3,x,271,1
2,171,1,3,x,553,1
2,172,0,3,n,511,1
2,173,1,3,x,245,1
2,174,0,3,n,315,1
2,175,1,3,x,62,1
2,176,1,3,x,183,1
2,177,0,3,n,163,1
2,178,1,3,x,265,1
2,179,1,3,x,337,1
2,180,0,3,n,278,1
2,181,1,3,x,138,1
2,182,0,3,n,477,1
2,183,1,3,x,175,1
2,184,1,3,x,358,1
2,185,0,3,n,278,1
2,186,1,3,x,288,1
2,187,0,3,n,399,1
2,188,1,3,x,36,1
2,189,1,3,x,174,1
2,190,0,3,n,120,1
2,191,1,3,x,196,1
2,192,1,3,x,366,1
2,193,0,3,n,379,1
2,194,1,3,x,185,1
2,195,0,3,n,327,1
2,196,1,3,x,54,1
2,197,1,3,x,321,1
2,198,0,3,n,79,1
2,199,1,3,x,257,1
2,200,0,3,n,376,1
2,201,1,3,x,167,1
2,202,1,3,x,329,1
2,203,0,3,n,22,1
2,204,1,3,x,261,1
2,205,1,3,x,318,1
2,206,0,3,n,12,1
2,207,1,3,x,293,1
2,208,0,3,n,288,1
2,209,1,3,x,192,1
2,210,1,3,x,288,1
2,211,0,3,n,61,1
2,212,1,3,x,204,1
2,213,1,3,x,346,1
2,214,0,3,n,92,1
2,215,1,3,x,188,1
2,216,0,3,n,348,1
2,217,1,3,x,135,1
2,218,1,3,x,90,1
2,219,0,3,n,27,1
2,220,1,3,x,165,1
2,221,0,3,n,294,1
2,222,1,3,x,418,1
2,223,1,3,x,281,1
2,224,0,3,n,53,1
2,225,1,3,x,254,1
2,226,1,3,x,370,1
2,227,0,3,n,136,1
2,228,1,3,x,304,1
2,229,0,3,n,462,1
2,230,1,3,x,128,1
2,231,1,3,x,256,1
2,232,0,3,n,411,1
2,233,1,3,x,123,1
2,1,0,4,n,1065,1
2,2,1,4,x,430,1
2,3,1,4,n,247,0
2,4,0,4,n,539,1
2,5,1,4,x,321,1
2,6,1,4,n,362,0
2,7,0,4,n,628,1
2,8,1,4,x,252,1
2,9,0,4,n,411,1
2,10,1,4,x,432,1
2,11,1,4,x,354,1
2,12,0,4,n,155,1
2,13,1,4,x,276,1
2,14,1,4,x,357,1
2,15,0,4,n,125,1
2,16,1,4,x,520,1
2,17,0,4,n,419,1
2,18,1,4,x,175,1
2,19,1,4,x,323,1
2,20,0,4,n,45,1
2,21,1,4,x,314,1
2,22,0,4,n,378,1
2,23,1,4,x,99,1
2,24,1,4,x,260,1
2,25,0,4,n,136,1
2,26,1,4,x,207,1
2,27,1,4,x,338,1
2,28,0,4,n,125,1
2,29,1,4,x,65,1
2,30,0,4,n,245,1
2,31,1,4,x,87,1
2,32,1,4,x,252,1
2,33,0,4,n,397,1
2,34,1,4,x,64,1
2,35,1,4,x,354,1
2,36,0,4,n,68,1
2,37,1,4,x,111,1
2,38,0,4,n,253,1
2,39,1,4,x,49,1
2,40,1,4,x,109,1
2,41,0,4,n,103,1
2,42,1,4,x,353,1
2,43,0,4,n,294,1
2,44,1,4,x,147,1
2,45,1,4,x,112,1
2,46,0,4,n,99,1
2,47,1,4,x,259,1
2,48,1,4,x,342,1
2,49,0,4,n,100,1
2,50,1,4,x,255,1
2,51,0,4,n,327,1
2,52,1,4,x,205,1
2,53,1,4,x,142,1
2,54,0,4,n,16,1
2,55,1,4,x,61,1
2,56,0,4,n,355,1
2,57,1,4,x,102,1
2,58,1,4,x,264,1
2,59,0,4,n,377,1
2,60,1,4,x,319,1
2,61,1,4,x,353,1
2,62,0,4,n,74,1
2,63,1,4,x,288,1
2,64,0,4,n,219,1
2,65,1,4,x,160,1
2,66,1,4,x,333,1
2,67,0,4,n,380,1
2,68,1,4,x,123,1
2,69,1,4,x,235,1
2,70,0,4,n,166,1
2,71,1,4,x,354,1
2,72,0,4,n,315,1
2,73,1,4,x,162,1
2,74,1,4,x,104,1
2,75,0,4,n,124,1
2,76,1,4,x,253,1
2,77,0,4,n,226,1
2,78,1,4,x,254,1
2,79,1,4,x,362,1
2,80,0,4,n,102,1
2,81,1,4,x,124,1
2,82,1,4,x,381,1
2,83,0,4,n,241,1
2,84,1,4,x,218,1
2,85,0,4,n,291,1
2,86,1,4,x,166,1
2,87,1,4,x,51,1
2,88,0,4,n,355,1
2,89,1,4,x,188,1
2,90,1,4,x,290,1
2,91,0,4,n,137,1
2,92,1,4,x,316,1
2,93,0,4,n,343,1
2,94,1,4,x,157,1
2,95,1,4,x,92,1
2,96,0,4,n,86,1
2,97,1,4,x,213,1
2,98,0,4,n,364,1
2,99,1,4,x,237,1
2,100,1,4,x,196,1
2,101,0,4,n,27,1
2,102,1,4,x,39,1
2,103,1,4,x,363,1
2,104,0,4,n,120,1
2,105,1,4,x,260,1
2,106,0,4,n,216,1
2,107,1,4,x,223,1
2,108,1,4,x,58,1
2,109,0,4,n,362,1
2,110,1,4,x,142,1
2,111,0,4,n,298,1
2,112,1,4,x,266,1
2,113,1,4,x,21,1
2,114,0,4,n,72,1
2,115,1,4,x,467,1
2,116,1,4,x,364,1
2,117,0,4,n,107,1
2,118,1,4,x,423,1
2,119,0,4,n,154,1
2,120,1,4,x,156,1
2,121,1,4,x,301,1
2,122,0,4,n,371,1
2,123,1,4,x,314,1
2,124,1,4,x,346,1
2,125,0,4,n,250,1
2,126,1,4,x,424,1
2,127,0,4,n,316,1
